[2023-04-28 00:52:22,471] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-28 00:52:30,746] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-28 00:57:06,356] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-28 00:57:10,539] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-28 00:57:11,884] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-28 00:57:35,386] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-28 00:57:36,520] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-28 00:59:20,592] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-28 02:03:08,486] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-28 02:03:21,251] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-28 02:05:07,454] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-28 02:05:11,230] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-28 02:05:12,420] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-28 02:05:35,659] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-28 02:05:36,705] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-28 02:07:20,439] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-28 03:10:42,869] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-28 03:10:50,984] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-28 04:11:54,635] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-28 04:12:02,931] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-28 04:12:37,854] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-28 04:12:41,352] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-28 04:12:42,282] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-28 04:12:58,584] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-28 04:12:59,433] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-28 04:14:15,732] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-28 05:09:36,379] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-28 05:09:48,437] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-28 05:10:30,181] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-28 05:10:33,677] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-28 05:10:34,916] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-28 05:10:57,440] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-28 05:10:58,670] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-28 05:12:49,330] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-28 06:13:02,490] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-28 06:13:11,080] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-28 06:14:24,165] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-28 06:14:26,202] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-28 06:14:27,752] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-28 06:14:41,373] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-28 06:14:42,644] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-28 06:15:52,298] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-28 07:09:24,892] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-28 07:09:32,744] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-28 07:10:26,250] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-28 07:10:30,503] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-28 07:10:31,754] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-28 07:10:58,626] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-28 07:10:59,862] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-28 07:12:45,556] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-28 08:12:46,238] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-28 08:12:53,873] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-28 08:13:32,538] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-28 08:13:36,279] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-28 08:13:37,274] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-28 08:13:56,567] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-28 08:13:57,513] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-28 08:15:14,411] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-28 09:09:50,894] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-28 09:09:57,908] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-28 09:10:49,422] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-28 09:10:52,872] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-28 09:10:54,245] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-28 09:11:13,744] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-28 09:11:14,750] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-28 09:12:46,800] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-28 10:10:33,744] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-28 10:10:42,797] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-28 10:11:16,714] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-28 10:11:20,435] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-28 10:11:21,558] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-28 10:11:39,048] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-28 10:11:40,007] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-28 10:12:56,198] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-28 11:08:04,964] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-28 11:08:12,916] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-28 11:08:57,273] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-28 11:09:00,505] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-28 11:09:01,559] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-28 11:09:21,515] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-28 11:09:22,562] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-28 11:10:36,160] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-28 12:17:36,820] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-28 12:17:44,875] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-28 12:19:34,418] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-28 12:19:37,580] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-28 12:19:38,802] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-28 12:19:52,227] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-28 12:19:53,110] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
