[2023-05-15 00:53:35,017] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-15 00:53:42,832] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-05-15 00:58:02,168] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-05-15 00:58:04,507] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-05-15 00:58:05,472] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-05-15 00:58:20,427] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-05-15 00:58:21,305] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-05-15 00:59:24,458] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-05-15 02:04:15,643] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-15 02:04:23,836] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-05-15 02:07:23,171] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-05-15 02:07:26,553] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-05-15 02:07:27,755] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-05-15 02:07:48,760] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-05-15 02:07:49,775] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-05-15 02:09:07,262] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-05-15 03:10:04,322] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-15 03:10:12,109] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-05-15 03:11:16,794] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-05-15 03:11:20,251] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-05-15 03:11:21,249] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-05-15 03:11:39,797] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
