[2023-04-18 00:50:07,805] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-18 00:50:14,829] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-18 01:59:45,543] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-18 01:59:54,016] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-18 02:32:40,480] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-18 02:32:49,070] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-18 03:10:20,942] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-18 03:10:28,506] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-18 04:11:49,218] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-18 04:11:56,640] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-18 05:09:47,476] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-18 05:09:54,012] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-18 06:13:15,458] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-18 06:13:21,443] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-18 07:09:30,085] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-18 07:09:36,248] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-18 08:13:07,167] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-18 08:13:13,400] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-18 09:10:11,479] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-18 09:10:17,671] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-18 10:10:44,469] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-18 10:10:51,120] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-18 11:08:36,927] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-18 11:08:43,211] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-18 12:20:12,279] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-18 12:20:15,149] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-18 12:20:16,120] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-18 12:20:27,980] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-18 12:20:28,875] 	ERROR 	145 	bribe_data.py 	<module>() 	Error occurred during Bribe Data process. Error: 'api'
[2023-04-18 12:22:04,485] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-18 12:22:05,888] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-18 12:22:06,831] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-18 12:22:13,396] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-18 12:22:14,272] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-18 12:22:24,207] 	ERROR 	144 	bribe_data.py 	<module>() 	Error occurred during Bribe Data process. Error: No columns to parse from file
[2023-04-18 12:23:41,606] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-18 12:23:43,241] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-18 12:23:44,218] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-18 12:23:52,857] 	ERROR 	103 	pair_data.py 	<module>() 	Error occurred during Pair Data process. Error: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
[2023-04-18 12:23:53,766] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-18 12:24:04,726] 	ERROR 	144 	bribe_data.py 	<module>() 	Error occurred during Bribe Data process. Error: No columns to parse from file
[2023-04-18 12:33:46,634] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-18 12:33:48,742] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-18 12:33:49,603] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-18 12:33:58,227] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-18 12:33:59,130] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-18 12:34:10,360] 	ERROR 	144 	bribe_data.py 	<module>() 	Error occurred during Bribe Data process. Error: No columns to parse from file
[2023-04-18 12:42:05,946] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-18 12:42:17,567] 	INFO 	142 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-18 13:06:46,799] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-18 13:06:57,776] 	INFO 	142 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-18 13:14:00,217] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-18 13:14:06,556] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-18 13:15:15,265] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-18 13:15:17,293] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-18 13:15:18,402] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-18 13:15:27,864] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-18 13:15:28,787] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-18 13:15:41,322] 	INFO 	142 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-18 14:10:55,808] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-18 14:11:03,120] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-18 14:11:48,959] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-04-18 14:11:51,024] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-04-18 14:11:51,972] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-04-18 14:12:02,257] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-04-18 14:12:03,184] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-04-18 14:12:15,168] 	INFO 	142 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-04-18 15:11:48,494] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-18 15:12:01,510] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-04-18 16:10:59,564] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-04-18 16:11:06,817] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
