[2023-05-07 00:54:55,662] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-07 00:55:03,897] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-05-07 00:59:30,805] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-05-07 00:59:34,909] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-05-07 00:59:36,713] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-05-07 01:00:02,189] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-05-07 01:00:03,569] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-05-07 01:01:48,027] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-05-07 02:08:19,740] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-07 02:08:28,068] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-05-07 02:12:18,741] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-05-07 02:12:22,360] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-05-07 02:12:23,807] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-05-07 02:12:48,235] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-05-07 02:12:49,350] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-05-07 02:14:32,838] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-05-07 03:10:13,378] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-07 03:10:22,080] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-05-07 03:11:27,449] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-05-07 03:11:30,671] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-05-07 03:11:31,859] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-05-07 03:11:46,803] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-05-07 03:11:47,686] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-05-07 03:12:54,410] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-05-07 04:11:31,723] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-07 04:11:44,050] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-05-07 04:12:35,964] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-05-07 04:12:39,688] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-05-07 04:12:40,905] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-05-07 04:13:02,945] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-05-07 04:13:04,000] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-05-07 04:14:20,607] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-05-07 05:09:51,616] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-07 05:10:02,667] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-05-07 06:12:04,245] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-07 06:12:10,819] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-05-07 06:13:14,528] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-05-07 06:13:16,874] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-05-07 06:13:18,116] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-05-07 06:13:27,969] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-05-07 06:13:28,880] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-05-07 06:14:28,165] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-05-07 07:08:34,224] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-07 07:08:46,050] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-05-07 08:11:12,712] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-07 08:11:19,879] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-05-07 08:12:15,442] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-05-07 08:12:19,303] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-05-07 08:12:20,420] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-05-07 08:12:41,176] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-05-07 08:12:42,308] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-05-07 08:13:45,173] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-05-07 09:08:45,758] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-07 09:08:55,727] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-05-07 09:09:42,074] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-05-07 09:09:45,716] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-05-07 09:09:47,180] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-05-07 09:10:11,565] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-05-07 09:10:12,676] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-05-07 09:11:42,617] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
