[2023-05-04 00:51:33,949] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-04 00:51:42,304] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
[2023-05-04 00:55:39,451] 	INFO 	26 	day_data.py 	<module>() 	Day Data Started
[2023-05-04 00:55:42,839] 	INFO 	68 	day_data.py 	<module>() 	Day Data Ended
[2023-05-04 00:55:44,084] 	INFO 	36 	pair_data.py 	<module>() 	Pair Data Started
[2023-05-04 00:56:06,419] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Ended
[2023-05-04 00:56:07,524] 	INFO 	38 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-05-04 00:57:32,129] 	INFO 	152 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-05-04 01:59:25,669] 	INFO 	23 	id_data.py 	<module>() 	ID Data Started
[2023-05-04 01:59:36,851] 	INFO 	74 	id_data.py 	<module>() 	ID Data Ended
